0.3336650551045108326064791981480084359645843505859375,0.06179430133841090633239900853368453681468963623046875,-0.039533127582461115301359910745304659940302371978759765625,-0.398596712214912496374807915344717912375926971435546875,-0.0542900903788757493995120739782578311860561370849609375,-0.167950220245215608994016065480536781251430511474609375,-0.037611542960070902530400616115002776496112346649169921875,0.0158639554951334714461008701391619979403913021087646484375,0.07157603351791334833631452738700318150222301483154296875,-0.2654271599180810792262263930751942098140716552734375,0.092556218457662653431583521523862145841121673583984375,-0.1693433413623239014444976646700524725019931793212890625,0.2153583830699440093692231812383397482335567474365234375,-0.0705427504969161345282913089249632321298122406005859375,-0.1193574081187559754457794269910664297640323638916015625,0.1441307382868758091287730849217041395604610443115234375
0.150264572212302882636691947482177056372165679931640625,0.116352927361897950930824663373641669750213623046875,0.14160907755381557660001590193132869899272918701171875,-0.2421570336095999753656116126876440830528736114501953125,-0.313457465907098165036615000644815154373645782470703125,-0.10792892870116123360535453912234515883028507232666015625,0.1223100493746913652870489386259578168392181396484375,-0.1376292780099772350421716282653505913913249969482421875,-0.082282781108917679713243842343217693269252777099609375,-0.385583302059196497690862770468811504542827606201171875,0.034897820613801922018382128953817300498485565185546875,-0.036920329666200346618865069103776477277278900146484375,0.025115544257244215575752832592115737497806549072265625,0.305595721045414270289342084652162156999111175537109375,-0.2990914805598070547176803302136249840259552001953125,-0.07384523872628599716616548676029196940362453460693359375
0.45497337865600273598687408593832515180110931396484375,-0.04928574702906651783251845699851401150226593017578125,-0.11113385718253825096279996387238497845828533172607421875,-0.1588439524048535778089075165553367696702480316162109375,-0.09012604167571451607710031339593115262687206268310546875,-0.332650452805243912468569078555447049438953399658203125,-0.2897397893284241465750028510228730738162994384765625,-0.10654799554476328260488315891052479855716228485107421875,0.1543125134821430044507195589176262728869915008544921875,-0.058665966718644720068187581318852608092129230499267578125,-0.370985076654727963241242605363368056714534759521484375,-0.144887163165777821394186730685760267078876495361328125,-0.251418176860895570268183973894338123500347137451171875,0.031522813476240696406449615096789784729480743408203125,-0.55446480213020643557086941655143164098262786865234375,-0.2645595372321485339028868111199699342250823974609375
0.312196652889531300889558451672201044857501983642578125,0.09665220734867997764983016395490267314016819000244140625,-0.37956572692146062220075464210822246968746185302734375,-0.0228699368045459684728459848201964632607996463775634765625,0.07013576559262145460049708844962879084050655364990234375,-0.4639169673421614792374612079584039747714996337890625,-0.424609563675379220182293238394777290523052215576171875,0.46404087157730244950215592325548641383647918701171875,-0.452457438342654671981080127807217650115489959716796875,0.422216324227948025527012987367925234138965606689453125,-0.0057233029993984073369173160017453483305871486663818359375,0.007324797047413885396627275525816003209911286830902099609375,-0.2943800199361426006561259782756678760051727294921875,0.24023621231383340823839489530655555427074432373046875,0.014088947114015627770644556449042283929884433746337890625,0.176458774907267745835071082183276303112506866455078125
-0.155200927910807917609048445228836499154567718505859375,-0.1156469097932598388833724811775027774274349212646484375,-0.0763368551805807815657800574626890011131763458251953125,0.22534557200603144710981950993300415575504302978515625,-0.09466365531964156254662867695515160448849201202392578125,0.286475372356154611708234369871206581592559814453125,-0.231670045561377602183483759290538728237152099609375,0.3480746840213437831579312842222861945629119873046875,0.265919205454295204393844187507056631147861480712890625,0.1871869331812715808727176636239164508879184722900390625,0.340494283171737965876246789775905199348926544189453125,0.194029410090624743201459523334051482379436492919921875,-0.1780136780025218801171149607398547232151031494140625,0.1666388906272557590693139673021505586802959442138671875,-0.069022672001705698274776068501523695886135101318359375,-0.12216154789253395873682705996543518267571926116943359375
0.0251904986558237099780743761812118464149534702301025390625,-0.166671730066879575371530108895967714488506317138671875,0.158505817984677166432305739363073371350765228271484375,-0.028407434395831654416753053737920708954334259033203125,-0.19482668481474496591232536957249976694583892822265625,0.47737263605548341249829036314622499048709869384765625,-0.1951669530519188067163582900320761837065219879150390625,0.2525118676863116196074088293244130909442901611328125,0.1292917900286884858029878841989557258784770965576171875,0.478109836826696277256587563897483050823211669921875,-0.268214130291086316759674446075223386287689208984375,-0.039942753642143079273463257550247362814843654632568359375,0.168034352968511158099573776780744083225727081298828125,-0.58251185421506967987426151012186892330646514892578125,0.301254969197017719029219051662948913872241973876953125,-0.10172662701331276757787946962707792408764362335205078125
-0.494401083546216757458324764229473657906055450439453125,0.357467484164501858590057281617191620171070098876953125,-0.315497221747655431922652269349782727658748626708984375,0.0092277544305351122400082886088057421147823333740234375,-0.0744111853155968450135304692594218067824840545654296875,0.27810650615023835285910536185838282108306884765625,0.0206695385109696670722367883854531100951135158538818359375,0.318110986748873780793900323260459117591381072998046875,-0.2868850520982053620144824890303425490856170654296875,-0.1732375141126099027388818285544402897357940673828125,0.5730247190798267720168723826645873486995697021484375,0.343766769195233135025802084783208556473255157470703125,-0.003991490887142419737021459269499246147461235523223876953125,0.252099435565607710163504862066474743187427520751953125,-0.1252033470838924411605574960049125365912914276123046875,0.1537498070576839293011062181903980672359466552734375
-0.197204591105156923358521225964068435132503509521484375,-0.039795578082131514985331222078457358293235301971435546875,0.26770409236841608002777093133772723376750946044921875,0.006971995383290970071943348784770932979881763458251953125,-0.1268777597976508964006114865696872584521770477294921875,0.3579468674764780811159425866208039224147796630859375,-0.2176635759331508601643889733168180100619792938232421875,0.1639400121406596466666627520680776797235012054443359375,0.056641491460499703014530581413055188022553920745849609375,0.0277750938463069037276387263091237400658428668975830078125,-0.06492889247763851401362700244135339744389057159423828125,-0.291388427892901036297956807175069116055965423583984375,-0.023668337144989927411931063261363306082785129547119140625,-0.2232399526565594649607504607047303579747676849365234375,0.3058233638695206924040803642128594219684600830078125,-0.039723903395655742187830838929585297591984272003173828125
-0.16405718441902117366026914169196970760822296142578125,-0.316572795481240287784885367727838456630706787109375,-0.07080734696347766587987138109383522532880306243896484375,-0.260137290548670907508466143553960137069225311279296875,-0.082220879856489348380677029126673005521297454833984375,-0.1550706697078591267402458697688416577875614166259765625,-0.219206830519629358722255574321025051176548004150390625,0.09452652051461372939566984996417886577546596527099609375,0.06038996628384520060084383885623537935316562652587890625,-0.07713544106631707586441137891597463749349117279052734375,0.226662263287676968293027357503888197243213653564453125,0.177691344100130599326092806222732178866863250732421875,-0.1391420175205777265414752719152602367103099822998046875,-0.0766816624990553641350032876289333216845989227294921875,-0.276473726726225110805756912668584845960140228271484375,0.031724862941943599015104382488061673939228057861328125
0.1081062553202229714610638211524928919970989227294921875,-0.129619477830911711269123998135910369455814361572265625,0.0168653964631182672062603700169347575865685939788818359375,0.5303245395260909322843190238927491009235382080078125,-0.24629324780131545136185877709067426621913909912109375,0.1845270267514081130588721180174616165459156036376953125,-0.03318989497435488600363129307879717089235782623291015625,0.0964962696586844359547541216670651920139789581298828125,-0.038725419097689985081789387777462252415716648101806640625,0.2695936933641578381326553426333703100681304931640625,0.00988126739888660517163732066592274350114166736602783203125,0.055610215048698875828225851591923856176435947418212890625,0.344788580002043099081987520548864267766475677490234375,0.155274367293932125111410869067185558378696441650390625,-0.2251642308461388741758213427601731382310390472412109375,0.01403104997573732283522307540124529623426496982574462890625
0.494600930648686709645289738546125590801239013671875,-0.26979947944835369622040843751165084540843963623046875,-0.318192299685292556699067745284992270171642303466796875,0.0098224054534366278534918137665954418480396270751953125,0.116076617917761637510665195804904215037822723388671875,0.15690273151657863071051224324037320911884307861328125,-0.338243333996210371328317023653653450310230255126953125,0.408355290214769184320431349988211877644062042236328125,0.213551880168932173287288378560333512723445892333984375,0.08498959393946876883507712818754953332245349884033203125,0.00033363610795614597782920984769816641346551477909088134765625,0.05951136101673039358050942837508046068251132965087890625,-0.1971137373348768040415279756416566669940948486328125,0.2443667706477277434817807488798280246555805206298828125,-0.2166966745580664321924047044376493431627750396728515625,0.056363308678726554978855034505613730289041996002197265625
-0.1191844371882508080151552576353424228727817535400390625,0.04118680705131273767083399661714793182909488677978515625,-0.0098737660696977709584576388124332879669964313507080078125,-0.1320064489655277950586054203085950575768947601318359375,0.10964030665392625329968012692916090600192546844482421875,-0.39868311134237444104400083233485929667949676513671875,-0.136006909261726816051663035977981053292751312255859375,0.11661941488263373456479854439749033190310001373291015625,0.265144732339768707252147805775166489183902740478515625,0.70425912890827702117491071476251818239688873291015625,-0.0218403720713327385849478190493755391798913478851318359375,0.223045611285267286749700588188716210424900054931640625,0.1355368911942276544113639147326466627418994903564453125,0.268725848932436950367019790064659900963306427001953125,0.08712511727289749818847752749206847511231899261474609375,-0.01475085634547793934923110015233760350383818149566650390625
-0.21858429551078495389759837053134106099605560302734375,0.01393761602737473605240214880041094147600233554840087890625,-0.2031053355298653440019762683732551522552967071533203125,0.1468202012842956261096105663455091416835784912109375,0.22627071915861363127220329261035658419132232666015625,-0.120429893428062595450711569355917163193225860595703125,0.30578858536506647869401831485447473824024200439453125,0.04391148768902129739810646924524917267262935638427734375,-0.1971217992215290870650079568804358132183551788330078125,-0.3392177979706743062848772751749493181705474853515625,-0.035031289720574614043879790870050783269107341766357421875,0.3056819964915631349100522129447199404239654541015625,0.08376889659813792354814410145991132594645023345947265625,-0.2109327876256390232878601409538532607257366180419921875,0.126378892646469009886089907013229094445705413818359375,0.035008347781826786027092879294286831282079219818115234375
0.209326419378639716484258315176703035831451416015625,0.135451841226481517477253646575263701379299163818359375,-0.2004957396360750043751153270932263694703578948974609375,-0.0447182110333835536319924131021252833306789398193359375,-0.165348173693826705488163497648201882839202880859375,0.1682720641470424605135036699721240438520908355712890625,-0.29061599859145992308384620628203265368938446044921875,-0.04025225407031059188245336599720758385956287384033203125,-0.1735607647644364648353842994765727780759334564208984375,0.41454766565129919086984955356456339359283447265625,0.0246767862760093846519193760968846618197858333587646484375,-0.183462540707406362994191795223741792142391204833984375,0.1350172388556476199550360206558252684772014617919921875,0.042975401031341127489060482957938802428543567657470703125,-0.2083975548471293237628998440413852222263813018798828125,0.27991393799511199436125252759666182100772857666015625
0.192036829304813305707710924252751283347606658935546875,-0.08592739507833326018104713739376165904104709625244140625,-0.03190749090022455825010894159277086146175861358642578125,-0.2538095792210015577694548483123071491718292236328125,-0.06663774587777408775490783909845049493014812469482421875,-0.00759848992751840056347756302557172602973878383636474609375,-0.499922508672880960833850849667214788496494293212890625,0.2232471972556886730121306072760489769279956817626953125,0.14519416226358206056801236627507023513317108154296875,0.4592993302819856626939554189448244869709014892578125,-0.0710153898294749452713148230031947605311870574951171875,-0.10401886758291818690924657175855827517807483673095703125,0.145910862461437973447431204476743005216121673583984375,0.10508298550389898184942438774669426493346691131591796875,-0.32382397815185726130948751233518123626708984375,0.1393258238400916504406978901897673495113849639892578125
0.391437621368791399678599418621161021292209625244140625,-0.12141494078423316349546468018161249347031116485595703125,0.10499218761679095235361813820418319664895534515380859375,0.0226541678332291239461593335136058158241212368011474609375,-0.270353685860185766198782175706583075225353240966796875,0.06508322867236859821105099399574100971221923828125,-0.05855893155052604992505393965984694659709930419921875,-0.0166957674411268817971087941032237722538411617279052734375,-0.1277791413204771853173724593943916261196136474609375,-0.09697880236003271481326493130836752243340015411376953125,-0.2809562805258873918745621267589740455150604248046875,0.08745621041825156483096037618452101014554500579833984375,-0.085967305816066763579641474279924295842647552490234375,0.191946121316042717097616332466714084148406982421875,-0.0222683154221866748401215119201879133470356464385986328125,0.372484695855950176390791739322594366967678070068359375
0.1346592317259057980383119001999148167669773101806640625,0.189182358220741420051780323774437420070171356201171875,0.035681653545126569559986506874338374473154544830322265625,0.44857851080486887962450737177277915179729461669921875,-0.291844787980999609278143225310486741364002227783203125,0.0159255519048281911353992512658805935643613338470458984375,-0.153980043203244709726362771107233129441738128662109375,-0.1357256107866483818558123175535001792013645172119140625,0.2149534386038297328891388815463869832456111907958984375,0.1899760557598515753330303823531721718609333038330078125,-0.53210295594854806200402208560262806713581085205078125,-0.00569902502607443073312509795869118534028530120849609375,0.149366310918884026559538824585615657269954681396484375,-0.311813052291857240039263388098333962261676788330078125,0.019987190507033993080998612867915653623640537261962890625,0.0330937195595123745395227388144121505320072174072265625
-0.1950453021707332090795006251937593333423137664794921875,0.036569729320561634999808831025802646763622760772705078125,-0.2252103834099977441862705518360598944127559661865234375,-0.355451882198154434089332198709598742425441741943359375,0.0860068800361995233760836754299816675484180450439453125,-0.0770082374783831180575788266651215963065624237060546875,0.37931468827025771606287207760033197700977325439453125,-0.65838060694362143809854615028598345816135406494140625,-0.45835037499444719610863785419496707618236541748046875,-0.464793417175874246094480213287170045077800750732421875,0.137154589578814711803289583258447237312793731689453125,-0.093678368582002569109334899621899239718914031982421875,-0.11002665959316253185829026506326044909656047821044921875,0.57125410153594824436140697798691689968109130859375,0.248025809441483835460218188018188811838626861572265625,-0.1925708266784028344087431605657911859452724456787109375
0.423717742951884857038891141201020218431949615478515625,-0.35040158980854041459451764239929616451263427734375,-0.37000159049277703271485506775206886231899261474609375,-0.26746072073648863298700462109991349279880523681640625,-0.1663611347162865239379669901609304361045360565185546875,-0.264794776277746890524866785199264995753765106201171875,0.046059350928147668735590514188515953719615936279296875,-0.2204568883730814443655532386401318944990634918212890625,-0.1546608001831665524239411979579017497599124908447265625,0.0605032328944647146418134298073709942400455474853515625,0.08801206872884569099024787419693893752992153167724609375,0.02024158213169029163491785539008560590445995330810546875,-0.18789178320761112939152326362091116607189178466796875,-0.033024522538022134388047135189481195993721485137939453125,0.454248193374508335562467209456372074782848358154296875,0.056588834751543935774886762146707042120397090911865234375
0.037123609094881930559051141926829586736857891082763671875,0.11258957927156239275934268562195939011871814727783203125,0.1048154481859570885671217865819926373660564422607421875,-0.06895727897604324307945233840655419044196605682373046875,0.0214117480006424006078180610757044632919132709503173828125,0.358684648028748720438585451120161451399326324462890625,-0.029312224736857413198709565449462388642132282257080078125,0.042817289205140461605392232513622730039060115814208984375,0.64452533445696447156336716943769715726375579833984375,0.52925904184981187317049489138298667967319488525390625,-0.08571217277702868064803709557963884435594081878662109375,0.2411061461794616611609143319583381526172161102294921875,0.1916855957872140858722076472986373119056224822998046875,-0.268435250767980193575823477658559568226337432861328125,-0.445272026207704285649668918267707340419292449951171875,0.2119587351544294506755505835826625116169452667236328125
-0.148651029861100181239663697851938195526599884033203125,0.08704352075359965412726381828179000876843929290771484375,-0.08171855543252204423509965636185370385646820068359375,-0.194919396381782961125139763680635951459407806396484375,0.361135161100168133874177556208451278507709503173828125,0.13549783622192490550872889798483811318874359130859375,0.228086297723141040449945649015717208385467529296875,0.35370009054176687612880414235405623912811279296875,-0.29037499418162082687189240459701977670192718505859375,-0.00124358608793295245288634820468587349751032888889312744140625,0.111470849028877661002212562380009330809116363525390625,-0.25825592470474045825312714441679418087005615234375,-0.429670528833976994587118269919301383197307586669921875,0.0111116401586308748139497737383862840943038463592529296875,-0.258352100208869395192579077047412283718585968017578125,0.1771850332316191323211995722886058501899242401123046875
0.19120564700112918643526427331380546092987060546875,-0.0173717913739300476583249377426909632049500942230224609375,-0.039018804529231461419858106864921865053474903106689453125,-0.050299817600206610246349470116911106742918491363525390625,-0.0733433496979606636134718655739561654627323150634765625,0.27409986086097859470100956968963146209716796875,0.12031105406772789334635120894745341502130031585693359375,0.35322491176975445714703027988434769213199615478515625,0.10467864563564761859471019533884827978909015655517578125,0.3521426933634763667413380971993319690227508544921875,0.29595899181643992026380374227301217615604400634765625,0.1304763788935090207399269957022625021636486053466796875,0.410201627750142960859847107712994329631328582763671875,0.254009923473987708764099124891799874603748321533203125,0.014605855646739294984026713564162491820752620697021484375,0.022494557582730549671889974661098676733672618865966796875
0.33416349307834203319345078853075392544269561767578125,-0.139059459586284683840773368501686491072177886962890625,0.1628611522036601810814460122855962254106998443603515625,-0.0376195948992587292369904616862186230719089508056640625,0.00142467592064339444897502762188423730549402534961700439453125,-0.045826873325069128473074897556216455996036529541015625,0.120422092811972081261018274744856171309947967529296875,0.1560097028435853683259182389519992284476757049560546875,0.1479585563202979459074271062490879558026790618896484375,-0.197598919169821807262366064605885185301303863525390625,0.40524035066730323961792237241752445697784423828125,0.233267405955451589960603087092749774456024169921875,-0.162649407530843503888462464601616375148296356201171875,-0.02152496788898043689197692174275289289653301239013671875,-0.205873729524123361134257947924197651445865631103515625,0.3012595524091141729883247535326518118381500244140625
